year,source id,target id
2002,210227,2815770
2002,204032,7117909
2002,205048,6309198
2003,302071,210157
2003,303208,7130081
2002,205136,2572808
2002,212207,8904860
2002,205034,2975426
2002,206014,5744105
2003,303269,525783
2002,206063,5704656
2002,206176,2705696
2002,210014,9311183
2002,204028,6240851
2002,211016,9411048
2003,303107,301150
2002,204253,9753582
2002,201138,9611159
2003,301058,222253
2002,211287,1899832
2002,210230,1777759
2002,207014,110022
2002,203276,9510209
2002,112223,2322546
2003,302144,9411085
2002,210167,2423596
2003,304169,205183
2002,205277,3313977
2002,209207,9911081
2002,202176,202087
2002,202133,1853443
2002,207052,110172
2002,201210,103111
2002,207140,4736464
2002,209258,7293882
2002,208079,204004
2003,212144,7882651
2002,207245,112218
2002,202193,3478364
2002,210070,205016
2002,208196,207105
2002,201253,9904017
2003,304220,106113
2003,209158,7181440
2003,302218,9807187
2002,211178,205266
2002,205051,4480577
2002,210072,8003692
2002,205219,9603168
2002,211291,111060
2003,303239,2767280
2003,301246,9711037
2002,212114,397187
2002,204243,3121
2002,208105,9510209
2002,210060,104138
2002,204197,9711162
2003,209127,9508025
2003,302221,9819463
2002,202197,378800
2002,201104,105267
2003,302213,2114
2002,207037,7898520
2003,302195,4424115
2002,205053,7101005
2003,304125,109119
2002,209145,208038
2002,211289,9505052
2002,207106,206163
2002,201093,3085
2002,209034,2702846
2002,209188,110108
2002,212055,201015
2002,205280,9802109
2003,304018,1213011
2002,202011,102022
2002,201070,112114
2002,206063,9506102
2002,202118,6135984
2003,301177,105155
2002,206013,2532116
2002,204001,1330930
2002,205052,204051
2003,303225,4996904
2003,301090,9398090
2002,203266,5623672
2002,111152,9904093
2002,209240,9505175
2002,111190,238201
2002,203269,2248542
2002,104118,3591533
2003,302221,9908130
2002,204203,111025
2002,206095,102188
2003,301118,5264014
2002,212041,9711200
2002,205037,9409089
2002,205034,9908054
2002,203266,9712186
2002,108240,2888191
2002,208204,2890490
2003,303115,7556981
2002,208162,4225195
2002,202077,4903663
2002,202165,5309923
2002,203038,8920773
2002,210233,6292716
2002,210206,4308788
2003,304149,9903146
2002,210132,9607185
2002,206045,9339529
2002,210198,4985438
2002,202151,2553403
2002,206195,3571967
2002,206071,2820681
2002,211204,5215658
2002,205259,9609209
2002,210183,106040
2002,205259,4759978
2002,204155,201054
2002,204064,203217
2002,211277,5359684
2002,212091,6898905
2002,205026,9458329
2003,301179,205098
2002,205213,5837688
2002,201017,9608024
2003,304145,8061300
2002,112078,2856177
2003,302125,9902105
2003,210105,1034056
2002,209068,8361233
2002,201015,4109618
2002,204089,5457261
2002,208126,112064
2002,209095,605930
2002,207153,9910058
2002,203188,105059
2003,302181,5468975
2003,304239,209265
2003,302030,7665918
2002,210009,7681270
2002,206051,9476703
2002,204122,9512097
2002,202094,9369542
2002,203176,9711162
2002,211098,9302103
2002,106181,9711162
2002,212215,7866526
2002,211158,7745778
2002,204031,9430735
2002,211178,9805028
2003,304027,204245
2003,304103,9606190
2002,209248,6125187
2002,211129,8183826
2003,212297,9303139
2002,208222,5109
2002,209081,291869
2002,206231,2527028
2002,206010,7619174
2002,204253,3657733
2003,302223,8146666
2003,303185,9409089
2002,209122,204187
2003,210133,9608024
2003,304239,412936
2002,205073,9701093
2002,207123,6730678
2003,304197,1003570
2002,204196,107119
2002,208115,9703165
2002,111217,102001
2002,204204,2751171
2003,301150,202109
2002,201248,6942565
2002,209106,9161544
2002,207190,5250548
2002,201272,179983
2002,208012,4090
2003,303265,3623792
2002,210026,5863401
2003,302015,6357130
2002,206176,9909188
2002,207116,9185
2002,212266,6152687
2002,205193,9249542
2002,208099,9603031
2002,203245,9206049
2002,209104,1305467
2002,204243,6270491
2002,204228,6969953
2002,110298,1708644
2002,206248,9802150
2003,303207,211234
2002,204079,7024
2002,208055,103155
2002,211076,4807770
2003,302063,8538803
2003,301062,9612125
2002,206181,6488603
2003,210264,104102
2002,206143,1698147
2003,209185,5704522
2003,304169,7583971
2002,208101,9510017
2002,211156,2594607
2002,210167,9142
2002,209103,9188472
2002,110058,5907622
2002,207214,2207031
2003,304053,205245
2002,205016,9711200
2002,212094,206035
2003,304188,9510119
2002,207212,103247
2002,206197,5055
2002,209178,9910202
2003,208146,6158571
2002,211233,1915679
2003,301027,6877904
2002,212095,8135196
2002,207067,4674337
2002,206161,9405035
2003,301123,9807226
2002,201192,4943431
2003,303034,9302126
2002,212051,104028
2003,301129,4540349
2003,302191,7698278
2002,208081,2759573
2002,110201,8444951
2002,201012,6743110
2003,302228,9805173
2002,205316,9287559
2003,301148,9105376
2002,212177,8250
2002,206243,9709027
2002,201011,9807024
2003,303166,7539736
2003,211266,8834764
2002,201181,4194
2002,205306,6117
2003,304080,9702015
2002,211156,2113306
2002,201202,7983367
2002,203172,9906038
2003,210224,4326373
2003,302135,956389
2002,204089,7486682
2002,212220,3471401
2003,211014,9607049
2002,211234,211170
2003,301122,204071
2002,204186,9902033
2002,209131,106205
2002,205067,9211589
2003,301213,10017
2003,209127,6529867
2002,204193,106126
2003,302106,8602821
2002,204154,9509166
2002,211287,3669263
2002,208114,5205286
2002,205114,1497939
2002,203167,9802150
2002,210154,9902141
2002,208039,1453197
2002,203244,4634120
2003,303209,9707184
2002,205317,9908001
2002,211021,4641399
2002,209110,9404061
2002,212177,2482518
2002,203203,9511222
2002,205209,7191
2002,107164,8225
2002,212317,3939817
2002,203021,9803131
2002,112127,8130663
2002,203157,8614556
2002,209050,9806217
2002,202177,1140
2003,301118,9803131
2002,203261,9206038
2002,212029,2898891
2002,203250,8766505
2002,208059,9810147
2002,207140,4039900
2002,209251,2447183
2002,210026,208219
2002,109069,8388194
2002,212157,6059799
2002,205306,1003061
2003,303054,6065211
2002,206163,8230052
2003,302158,4925406
2002,204080,2906998
2002,212010,209085
2002,202184,103115
2002,207061,1147801
2003,301136,2675464
2002,202189,4960359
2002,202187,8900388
2002,201252,2373224
2002,207189,206146
2003,301253,9802109
2002,210080,1190740
2002,206147,9037409
2002,207001,7825808
2002,203272,5560475
2002,112260,9496201
2003,301007,9311147
2002,207131,104136
2003,303199,3672880
2002,211241,7793325
2003,304159,6425782
2002,206208,5408144
2002,203202,8557861
2002,203247,6705274
2002,211156,10105
2002,203205,9809867
2002,206207,9407167
2002,205165,7656359
2002,205087,108172
2002,205316,1482796
2002,202126,9711200
2003,304234,7209105
2002,210039,3237
2002,211023,106191
2002,202180,2036246
2003,304102,3120
2002,211164,3808551
2003,301248,105082
2002,201243,1273908
2003,301011,210096
2002,209128,8617765
2002,210231,793327
2002,104253,9505035
2002,207157,1699544
2002,210127,109152
2003,211112,1197
2002,207228,203013
2002,210177,3753757
2002,205153,2075
2002,202174,2737028
2002,205092,7009
2002,204205,356379
2002,209179,209054
2002,210078,61180
2002,106149,4090
2002,207243,207002
2002,209105,106048
2002,203165,4308394
2002,208160,9811154
2003,211217,206073
2002,212250,319551
2002,203092,103155
2002,206155,9176
2002,209155,8618843
2002,206138,6827683
2002,205002,9507121
2002,201180,7255540
2003,302195,203166
2003,211041,6310742
2003,304258,132109
2002,203215,9902012
2003,302159,1819871
2002,209097,8073813
2002,204062,3395583
2002,208173,5388179
2003,301030,9705124
2002,202165,12210
2002,205078,9140
2002,207267,103094
2002,110028,109063
2002,204047,9301052
2003,210224,2390638
2002,205098,3221
2002,110113,336083
2002,207139,10167
2002,204203,9902158
2002,211259,9505074
2003,302072,6223696
2002,110113,107106
2003,304232,3259282
2002,207091,103167
2003,304175,9702201
2002,203259,717065
2003,203193,9459322
2003,304226,864665
2003,303055,257253
2002,208016,9173599
2002,202083,1286616
2002,205201,7160865
2002,212177,9014262
2002,211263,1046331
2002,203175,202176
2002,201004,7998556
2002,204026,569282
2003,303223,221697
2002,202136,9910093
2003,303011,111277
2002,107190,598591
2002,212239,9810041
2002,210217,9908076
2003,301182,2957299
2003,303095,210029
2002,112231,7231498
2002,211122,208038
2002,205100,7656263
2002,1077,5309572
2003,304187,204150
2002,201086,9303072
2002,209232,9773830
2003,211041,206001
2002,211026,6537590
2003,110026,6064
2003,212111,5108245
2002,212348,120844
2002,202197,9511112
2002,207025,4559610
2002,202124,105203
2002,204053,2786484
2002,206152,3922367
2002,211259,211241
2002,208213,106280
2002,202065,104076
2003,303115,954066
2002,211042,6038275
2003,301049,6398942
2003,304226,3878987
2003,301035,9011
2003,212174,9502009
2002,209159,106109
2002,205306,3993949
2002,201129,9304011
2003,304175,9909201
2003,304183,9016979
2002,205209,204158
2002,205134,7183873
2002,201066,8162935
2002,208161,4503967
2002,201037,105208
2003,303266,9602065
2002,111113,1710279
2002,208182,3059380
2002,110146,8874489
2002,203200,201122
2002,212135,2504014
2003,303034,6642789
2003,303015,4046630
2002,201253,9201153
2002,204215,1316789
2003,304019,9392860
2002,201257,9712117
2002,206231,204164
2002,202140,5267468
2002,207234,5604643
2002,207105,940353
2003,303031,689807
2002,201173,9506014
2002,211063,8380328
2002,208222,8853598
2002,205195,9802074
2002,205096,7090
2003,304060,106113
2002,201067,9164718
2002,206094,5316790
2002,210173,107168
2002,212266,9908142
2002,202172,9412158
2002,207090,2673332
2002,204100,2542418
2002,205228,9810011
2002,212347,5808756
2003,302049,382922
2002,211191,209238
2002,202049,2232860
2002,202200,5775036
2003,212096,9809027
2002,212079,211271
2002,202023,7033266
2002,209155,8843329
2003,302030,8177
2002,207130,111055
2003,301142,205085
2002,206107,202021
2003,301072,202142
2002,208086,6930859
2002,208187,8885993
2002,206158,3704814
2002,111180,9903219
2002,210239,7813389
2002,205308,9408099
2003,301187,5917972
2003,206212,3221
2002,111092,6052522
2003,304014,12074
2002,204080,9056175
2002,207138,6969374
2002,107245,107004
2002,205123,105038
2002,205019,9602070
2002,204129,203099
2002,207132,7511208
2002,202176,3701713
2003,301184,105023
2003,303015,1997325
2002,203165,1426177
2003,304020,205131
2002,210272,9910149
2003,301040,649695
2002,202131,9813379
2003,303214,9912161
2002,202083,201215
2003,302005,5152589
2002,203060,11089
2002,212231,211194
2002,203119,201144
2002,203065,105120
2002,205300,107138
2002,206089,1328921
2003,301096,8152741
2003,303220,9380979
2002,206076,1087337
2002,205187,111238
2003,301090,5506541
2002,202040,10072
2002,205101,6619241
2003,303160,7156618
2002,111210,9906242
2002,206029,767173
2003,301059,3929539
2002,206095,9202072
2003,301011,3798910
2002,211161,9435334
2002,208187,3633201
2002,212091,3122558
2002,209064,9512081
2002,211030,12194
2002,206010,8877709
2002,207280,7078066
2002,204089,2795096
2003,301065,7736120
2002,108119,1635339
2002,210313,9812135
2002,201135,9663586
2002,203116,7879961
2003,303057,2932317
2002,209220,3676368
2002,209077,201028
2002,208114,6583472
2002,203093,2323275
2002,203108,6578089
2003,212188,6771670
2003,303024,2055520
2003,303024,9091619
2002,210272,8529153
2003,304157,8540348
2002,201221,2151615
2002,210246,205183
2002,110149,9910132
2002,201202,9864181
2003,304073,9202043
2002,208059,112189
2002,203095,201016
2003,304257,5324172
2003,303264,205304
2002,210281,9403198
2002,211178,203248
2002,211052,223851
2002,212313,9705199
2002,210035,202040
2002,208030,4800819
2002,201093,1769685
2003,303072,4801231
2003,304262,304219
2002,212071,260210
2002,203166,3733229
2002,212240,4145
2003,301075,3202702
2002,203025,9602120
2003,301206,203028
2003,212274,212079
2002,210007,5580315
2002,202200,107101
2002,208180,6870580
2002,201221,2577088
2003,301203,4526178
2002,205064,9814650
2003,302105,211059
2003,302218,1082
2002,202140,111247
2003,304101,3234362
2003,212006,9910046
2002,205083,8463684
2002,202198,9805096
2002,201001,4466113
2002,206062,205311
2002,210157,9811139
2002,209226,202174
2002,211262,9502098
2003,303015,9606169
2002,211087,9802074
2003,201176,8514372
2003,301074,4554821
2002,205309,112054
2003,303053,8050988
2002,105097,5861225
2002,209215,5522843
2002,207173,2184455
2003,304187,301076
2002,205143,2307266
2003,301136,7434768
2002,205259,9603142
2003,303113,9906064
2002,212210,5760346
2003,304127,8750328
2002,209050,9806087
2003,301055,9903217
2003,301239,9210085
2002,2010,3211620
2003,212281,1861234
2002,208222,6514784
2002,205127,9604090
2002,210187,110062
2002,206221,206073
2003,304110,6650490
2002,212303,9804177
2002,106014,9512145
2002,205200,5439171
2002,209225,9806176
2002,209161,5610866
2002,206152,111051
2002,112180,9803209
2002,203140,1792294
2002,208192,9052
2002,109060,3152739
2003,302063,9305131
2002,111217,106109
2003,304262,303095
2002,212331,210029
2002,212313,9407087
2002,205104,9910030
2003,303220,209215
2003,303160,11193
2002,212074,208197
2002,212327,112218
2002,206062,203164
2003,301171,4777827
2003,302065,211057
2002,207162,10087
2002,211044,9803158
2002,206010,205033
2002,211025,202094
2003,303258,3570843
2002,205311,205266
2003,209114,5382582
2002,207050,82059
2002,201187,3841147
2002,202210,9496347
2003,301010,6595367
2002,211027,7499811
2002,112064,3160
2002,206155,6994725
2002,207124,203229
2003,301017,9323667
2002,207145,205216
2002,208038,9552765
2003,301196,2904772
2002,112139,9910004
2003,303098,9707178
2002,201205,2063827
2002,210292,106120
2003,303214,4741176
2003,304072,110123
2002,207116,106161
2002,211050,2941455
2003,212269,3366456
2003,301186,206010
2002,210175,206101
2003,211199,7371632
2002,206096,111142
2002,110049,477894
2002,205296,202153
2002,207214,9187153
2003,212263,8383433
2003,302191,9803265
2002,210134,9150292
2002,206063,9902018
2002,203048,9605234
2002,212060,205149
2002,210206,208187
2002,207184,9907099
2002,111014,5150717
2002,207283,1952083
2002,203108,110136
2003,212145,9223558
2002,201259,463091
2002,210311,112205
2002,206103,204226
2002,203124,111179
2002,201063,9607164
2002,210289,25224
2003,301135,110028
2002,205034,9908105
2003,304060,6744247
2002,202161,9802150
2002,207141,9902111
2002,206161,9812078
2002,202084,9703007
2002,201016,9712105
2002,212250,3136
2002,211248,8139
2002,110236,9905208
2002,211009,9611222
2002,209241,1198
2003,301124,5018360
2003,303199,4510905
2002,207156,205098
2002,205104,2007
2002,211218,9370160
2002,205188,7995840
2002,201113,851504
2002,206069,7474747
2002,106122,4152654
2003,212308,9906217
2003,204248,108096
2002,202201,2257647
2003,304206,6008776
2002,208107,205101
2002,207249,6762127
2002,201186,9082315
2002,212061,1132992
2002,206184,203007
2003,304020,4240332
2002,111101,9903206
2003,212188,9388948
2002,210093,3221204
2003,302141,5790654
2002,210305,6848268
2002,205187,3561104
2003,212063,104164
2003,304259,9707051
2002,212054,9706093
2002,205109,203231
2003,110026,306485
2002,210181,5312233
2002,211224,2367754
2003,211199,205107
2002,203205,12163
2003,303054,8720261
2003,302150,5269243
2002,112064,717349
2003,301036,212118
2002,203134,202111
2003,303011,206193
2003,302172,112054
2002,209176,3015481
2003,212316,9310170
2002,210028,3176
2003,302162,109162
2002,210157,3249599
2003,303081,3153918
2002,211148,7074
2002,205299,12082
2002,205153,9606001
2002,207140,112249
2002,205077,110022
2002,212328,9604198
2002,206109,4626106
2002,208044,9703217
2002,206175,9604042
2002,206063,9809067
2002,203021,9906191
2003,303185,6814019
2002,109069,4961127
2002,208119,7131070
2002,107112,9905111
2002,205306,204150
2002,209059,106157
2003,302005,2526987
2002,205084,9910219
2002,111176,1669010
2003,302087,6293979
2002,202129,6123904
2002,203157,8185876
2002,212303,9906013
2002,112258,9905104
2002,211198,2274603
2002,202052,5328646
2002,112251,3718614
2003,304087,9607161
2002,204234,201132
2003,301105,207106
2002,204148,4883294
2002,204046,9804047
2002,209082,106048
2002,211272,9611103
2002,201025,8577690
2002,210157,3948235
2002,212117,9905149
2002,109191,9312153
2002,201178,3957362
2002,111149,3158921
2002,206108,9210127
2002,204049,9604045
2002,209095,2005314
2002,202057,9758813
2003,304269,4799505
2003,302148,5113144
2002,208175,9805071
2002,210212,9901093
2002,201089,59008
2002,207191,201144
2003,301217,428337
2002,201016,2002988
2002,205299,3653279
2003,301203,211236
2002,204109,3009021
2002,210200,207278
2002,203036,7428342
2002,203235,201004
2003,302030,7037311
2002,205210,9310041
2003,303104,2893061
2003,304147,9905012
2003,206212,3122
2002,210089,7664157
2002,205050,203147
2003,302050,6163903
2003,303246,7167585
2003,302011,8785590
2002,201266,9506011
2002,210183,2170185
2003,212020,9606086
2003,302105,107166
2002,211063,3947298
2002,206031,9905196
2002,202109,1536935
2003,303034,106113
2002,211220,2805037
2002,202198,6031307
2002,211292,7205223
2003,301118,112197
2002,209195,109059
2003,302010,111154
2002,111149,9509052
2002,206175,108075
2002,111098,8414834
2002,212029,5628782
2002,206200,8386793
2002,208018,3624973
2002,205010,108007
